Diameter,HMag,Albedo,Density,Strength,Alpha,Velocity,Angle,Azimuth, Latitude,Longitude,LumEff,Ablation,Altitude,GroundE,BlastRad1,BlastRad2,BlastRad4,BlastRad10,ThermRad2,ThermRad3,ThermRad4,ThermRad6,BlastPop1,BlastPop2,BlastPop4,BlastPop10,ThermPop2,ThermPop3,ThermPop4,ThermPop6,TsuWet,TsuCas,GlobalCas
24.78,26.9554,0.0473,1608.26,3446000.0,0.206,43029.0,44.12,195.11,34.6689,82.1676,0.02351,4.934e-08,37910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.24,27.4824,0.3411,2604.66,869900.0,0.1387,31607.0,15.38,226.83,-53.6489,77.6778,0.004711,3.838e-10,42660.0,1.09887e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.59,26.9981,0.1014,2122.37,9661000.0,0.2406,14594.0,54.15,317.72,-60.6318,-0.5648,0.001061,1.596e-09,19750.0,1.89909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.59,26.5202,0.3866,1603.91,3454000.0,0.1821,19674.0,41.17,256.76,-4.38375,-145.097,0.0007882,9.471e-09,30700.0,4.28178e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.54,21.2978,0.1562,1558.17,1325000.0,0.2135,21380.0,68.62,62.83,12.7876,-10.1727,0.0006336,1.22e-08,14880.0,2.35575e-05,126257.0,87857.3,53360.9,21084.5,0.0,0.0,0.0,0.0,890320.0,402006.0,124735.0,19558.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379.81,21.1067,0.044,2341.28,226200.0,0.2191,34389.0,19.14,305.98,-58.2993,-163.078,0.0007801,1.661e-08,15700.0,1.31507e-11,488307.0,197310.0,109922.0,55974.8,63560.5,48010.0,32081.7,25426.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608.06,21.1305,0.0168,1929.23,125700.0,0.2931,12695.0,77.41,195.09,10.584,-140.311,0.01859,7.774e-10,0.0,2617.96,170310.0,94546.9,54110.2,29692.2,231421.0,178545.0,126251.0,105629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009660.0,131.022,0.0
16.21,25.7639,0.3311,2020.83,134500.0,0.1603,13840.0,74.4,79.42,-58.5293,53.3251,0.00108,1.723e-09,29660.0,9.86753e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376.5,20.2087,0.1024,2109.01,198400.0,0.172,13688.0,55.01,94.55,30.3482,-106.071,0.0005274,5.237e-08,9920.0,3.29122e-05,270370.0,106119.0,60233.4,29954.5,21478.2,15321.9,8256.93,4266.37,4341860.0,27368.7,9192.31,9.51673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.18,29.9957,0.017,1563.0,7906000.0,0.1721,23641.0,59.51,64.89,-17.447,-57.6357,0.02646,4.292e-08,29670.0,4.50876e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.34,20.7216,0.1846,2253.27,3644000.0,0.2628,15909.0,6.11,264.03,30.443,-61.3872,0.0009041,9.195e-10,19350.0,0.0872056,114440.0,93075.9,55451.5,20861.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437.94,20.6744,0.0493,2418.43,8135000.0,0.1112,18416.0,29.44,324.01,30.184,71.1551,0.0004981,7.189e-10,3910.0,735.898,203803.0,111716.0,62834.4,32973.6,37448.4,28784.8,20165.3,16735.0,44931300.0,21247100.0,9373420.0,3619990.0,4663990.0,2559710.0,904187.0,536559.0,0.0,0.0,0.0
15.64,25.8924,0.3161,2290.27,1312000.0,0.145,19385.0,26.55,285.86,-29.1044,-2.7073,0.02865,1.872e-09,33850.0,8.71027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.72,28.5038,0.0371,1945.91,3261000.0,0.2723,14617.0,56.21,299.52,-53.064,-69.7872,0.02574,2.196e-08,26520.0,1.64292e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.89,24.7243,0.0507,1670.75,366600.0,0.1292,13343.0,15.93,3.68,9.57956,-80.875,0.000304,1.56e-09,27450.0,9.29148e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.65,29.8753,0.7281,2529.85,737700.0,0.2543,20890.0,71.27,50.86,-59.2919,21.4095,0.02738,5.13e-08,42310.0,5.69518e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.09,21.1962,0.3155,2458.41,1072000.0,0.2196,20010.0,22.68,357.96,-56.5483,-88.3136,0.0197,9.241e-10,17280.0,0.000994317,82643.2,65158.1,36906.7,11655.2,56702.6,42343.1,27334.4,20819.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.77,20.784,0.2347,2002.32,678700.0,0.2124,21164.0,27.58,202.85,23.6452,-171.047,0.0008201,9.235e-10,14360.0,0.0038589,196259.0,103805.0,65687.3,26202.2,10426.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.68,24.8481,0.264,3539.21,123200.0,0.1085,12938.0,16.95,89.0,24.6284,-40.8576,0.001204,3.515e-09,31180.0,7.72907e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.46,27.4635,0.4356,2049.87,7864000.0,0.1002,15829.0,72.67,348.56,-72.6117,-9.6794,0.0007788,4.061e-10,24310.0,1.16931e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.46,28.8014,0.2668,1956.9,9040000.0,0.1301,14124.0,68.84,338.33,-7.70831,78.2275,0.02903,1.902e-09,22670.0,1.03821e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.59,23.8015,0.3753,1448.46,358900.0,0.134,23567.0,73.98,122.41,-20.5457,176.196,0.001933,4.586e-10,24510.0,9.45961e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.88,26.8011,0.4247,3126.7,1059000.0,0.1704,25788.0,46.38,116.56,75.5662,-139.523,0.01411,1.945e-09,36970.0,1.48842e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.56,23.7035,0.3902,1393.67,167500.0,0.1081,19757.0,18.56,280.04,35.9923,-148.292,0.0005041,1.887e-09,33690.0,7.62222e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.14,29.1307,0.0266,2530.16,4423000.0,0.1407,19793.0,48.47,207.87,-11.8487,-60.6402,0.01184,1.457e-08,28910.0,2.5681e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.01,28.5204,0.0476,3099.33,610200.0,0.2838,21072.0,59.8,60.18,65.6564,-40.1301,0.001701,1.296e-09,33060.0,5.74967e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.55,23.1676,0.3872,2847.41,828700.0,0.2981,20547.0,81.78,286.15,45.6446,160.488,0.001634,1.124e-08,21590.0,4.73944e-07,22817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.08,27.1086,0.0279,2058.37,154000.0,0.2204,19933.0,45.08,16.63,12.5361,-143.635,0.01023,6.975e-09,29790.0,1.84554e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.75,27.8266,0.0302,2163.52,6815000.0,0.1188,23435.0,56.36,248.32,46.3127,-131.304,0.02128,5.889e-08,28940.0,7.82789e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.58,27.0329,0.1707,1692.93,6496000.0,0.2418,14482.0,17.26,175.67,-15.3624,104.593,0.009996,5.582e-08,26150.0,5.82143e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.75,20.6743,0.2127,3533.46,8858000.0,0.1686,16250.0,68.58,103.7,7.65196,-171.024,0.0003727,1.211e-08,5550.0,23.1595,180004.0,74762.1,41326.3,21233.9,12606.9,9062.92,5066.26,2954.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1,28.5732,0.3883,2342.01,2084000.0,0.1145,20683.0,16.9,173.04,-23.658,151.163,0.004389,5.312e-10,36010.0,2.65749e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.03,22.4629,0.2771,1683.82,419700.0,0.2901,19151.0,69.86,199.59,29.0019,36.7239,0.001612,2.301e-09,17840.0,2.72723e-05,38727.9,20647.0,1105.52,0.0,0.0,0.0,0.0,0.0,57198.4,16269.4,44.9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.31,21.8226,0.3197,3873.51,1016000.0,0.276,18063.0,27.88,322.76,60.4431,89.7683,0.007847,5.92e-09,17880.0,0.000183574,65383.8,48068.0,24711.3,0.0,22460.8,13072.5,0.0,0.0,3539.36,2013.94,542.784,0.0,371.718,130.833,0.0,0.0,0.0,0.0,0.0
23.25,24.6493,0.4493,1947.21,218100.0,0.2019,19665.0,41.66,17.46,15.6495,152.621,0.002071,8.799e-10,30010.0,2.87253e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.59,28.7201,0.0425,2773.59,103800.0,0.1916,24865.0,47.49,332.43,-54.0696,15.236,0.001603,5.486e-09,36480.0,8.96734e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.61,23.4016,0.0594,1794.51,919500.0,0.2892,15865.0,36.85,86.15,11.9647,93.4599,0.0004631,9.594e-09,18620.0,3.66566e-05,50502.2,31649.3,12715.1,0.0,0.0,0.0,0.0,0.0,1578.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444.58,21.6829,0.0189,2022.75,262900.0,0.1372,22852.0,73.69,151.54,-39.5194,-122.376,0.00501,2.76e-08,8710.0,9.1704e-07,320109.0,151563.0,82097.2,42603.5,134925.0,103949.0,73244.8,61095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.3,21.5245,0.0413,2199.49,8497000.0,0.2279,15188.0,33.96,239.43,-51.7686,93.7937,0.01707,2.243e-09,6600.0,54.266,218693.0,92539.9,50922.9,26252.8,123295.0,95031.7,67035.3,55969.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.6,23.4044,0.0786,2913.45,240300.0,0.138,28660.0,67.76,151.17,71.8972,-143.763,0.001916,3.32e-08,18900.0,4.42962e-16,79194.4,61463.2,33467.7,7621.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.01,27.8998,0.3371,2120.53,5681000.0,0.2669,18982.0,47.67,306.19,39.4122,-166.739,0.003756,7.16e-09,28210.0,8.35845e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.95,21.3375,0.127,2196.36,3254000.0,0.2141,42493.0,62.32,183.11,40.2332,165.49,0.008222,6.584e-09,15150.0,5.24872e-07,330748.0,126263.0,71145.9,35810.8,110364.0,84600.7,58854.7,48537.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.6,25.0869,0.0507,2684.1,136300.0,0.1386,11690.0,77.76,244.43,0.964867,-88.0617,0.000324,3.115e-08,21170.0,7.47056e-07,13402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.92,26.7372,0.1594,2530.3,3705000.0,0.1523,24163.0,38.51,9.38,33.8592,90.1153,0.0007459,2.573e-09,30670.0,6.04473e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.37,23.8336,0.2112,1563.38,525300.0,0.1141,15769.0,41.27,141.91,-29.6147,42.5663,0.0004452,6.952e-08,30930.0,2.45349e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.77,22.8812,0.0973,2641.7,1218000.0,0.2521,28918.0,48.27,350.05,15.9008,58.3272,0.0007537,6.159e-10,13570.0,0.000674777,120062.0,77864.5,47005.1,18453.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.79,21.3614,0.1408,2197.26,2017000.0,0.2503,36356.0,74.22,353.59,-46.0722,161.784,0.002475,1.479e-09,9560.0,0.775168,262747.0,103256.0,58616.6,29148.9,48720.8,37093.6,25343.1,20546.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.92,27.642,0.0539,1535.23,194200.0,0.2111,22915.0,58.8,124.03,33.3468,105.711,0.02378,1.077e-09,32440.0,7.57876e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.6,22.5334,0.1254,1331.39,4923000.0,0.1335,14042.0,72.58,82.64,36.4881,-147.093,0.02938,5.57e-10,13290.0,0.000362231,45868.7,30583.3,14737.8,0.0,31733.5,22976.6,13253.3,8364.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.49,24.0111,0.1119,2031.31,376400.0,0.1212,13078.0,45.46,214.56,1.60771,-178.612,0.002031,1.846e-08,23140.0,1.36281e-06,13932.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.3,25.2273,0.0923,7359.75,645400.0,0.2249,18090.0,52.86,78.62,-11.8612,82.3925,0.0003335,1.505e-09,16050.0,3.30321e-05,28812.7,12335.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.61,22.3941,0.3391,5300.94,5077000.0,0.1904,12004.0,46.98,109.96,-12.9061,178.163,0.01223,9.524e-09,13150.0,0.00104259,42291.3,27100.6,12318.9,0.0,15276.2,8301.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.01,24.3986,0.2986,1751.14,2011000.0,0.1941,16298.0,21.47,239.75,-14.3045,-24.6966,0.001452,1.216e-09,28420.0,1.26586e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.59,22.862,0.157,2304.94,6882000.0,0.1019,25198.0,55.9,189.02,19.0733,-3.7945,0.001074,8.586e-09,18310.0,1.69367e-06,60126.4,42175.7,20273.8,0.0,0.0,0.0,0.0,0.0,2273.03,1075.35,248.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.12,29.3291,0.1242,1786.97,5104000.0,0.2145,23284.0,28.51,182.67,-27.8924,-127.014,0.0007502,6.615e-08,33700.0,1.64058e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.63,21.1832,0.2473,1514.14,218200.0,0.2942,17857.0,15.4,32.27,-26.6027,6.1462,0.004816,1.64e-08,26880.0,7.01427e-06,67441.2,42760.5,16136.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.43,29.3707,0.1602,1887.46,197900.0,0.2945,20933.0,46.33,241.75,-37.1342,-69.5028,0.0004673,5.419e-08,45700.0,9.87925e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.73,29.1817,0.2683,2731.97,302600.0,0.1064,12973.0,42.32,266.08,66.6712,-47.4198,0.002126,5.193e-09,39790.0,7.08045e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.03,29.5294,0.2951,1721.09,696900.0,0.1781,14359.0,66.22,32.46,-52.8521,-103.122,0.01038,4.08e-08,37750.0,5.71433e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.97,24.8802,0.251,2228.57,4071000.0,0.2329,13589.0,53.6,52.94,64.8758,-75.994,0.02519,1.016e-09,21340.0,6.68912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.12,22.4094,0.2027,2820.88,8384000.0,0.2095,12938.0,50.3,314.5,-10.297,-51.3309,0.005092,1.495e-08,14680.0,0.00933177,45375.4,29462.2,13202.6,0.0,0.0,0.0,0.0,0.0,53234.9,5637.31,782.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398.08,21.3273,0.0327,2464.4,216500.0,0.2341,22495.0,24.1,112.52,-46.2398,165.384,0.001575,3.993e-08,17000.0,3.68925e-11,429920.0,167002.0,94298.8,47066.7,68686.4,51877.2,34657.2,27460.6,308936.0,43.7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.51,22.9078,0.2063,1262.25,160400.0,0.2874,14692.0,84.14,52.56,58.635,86.5587,0.0003229,2.733e-08,23820.0,3.67807e-07,17537.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.9,22.4972,0.223,1384.99,1169000.0,0.2503,12260.0,84.31,208.9,-26.1994,-41.229,0.02523,1.997e-08,19420.0,8.89033e-06,25288.0,4576.62,0.0,0.0,6936.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.16,25.2372,0.0174,1365.57,234400.0,0.1257,13314.0,39.18,207.72,-39.5975,110.202,0.003799,3.386e-08,25370.0,6.09482e-07,20497.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7,25.1001,0.1818,2668.03,5120000.0,0.1607,12816.0,34.49,291.86,24.6466,-25.0628,0.004955,1.233e-09,20910.0,3.47525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.51,25.7519,0.0625,3064.47,481400.0,0.2785,31014.0,20.58,306.25,44.6231,-28.0064,0.007486,1.731e-09,30200.0,1.0184e-06,7126.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.24,23.1028,0.23,2232.54,131100.0,0.124,15226.0,74.39,73.99,-16.3375,-35.6351,0.0008608,5.53e-08,24600.0,3.91651e-09,19245.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.32,22.2309,0.2152,1613.88,2322000.0,0.1242,17170.0,16.15,206.01,-60.4635,-60.3192,0.002933,3.634e-09,24420.0,3.7687e-05,39422.2,17213.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.85,28.154,0.4086,2488.65,187600.0,0.1299,28552.0,19.95,105.26,-40.4184,-42.9244,0.002311,4.547e-08,51780.0,7.20134e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.2,23.719,0.1195,2346.16,5407000.0,0.2634,26080.0,25.66,121.42,-9.10349,-78.401,0.000944,2.537e-08,26820.0,2.42269e-10,37235.1,12938.8,0.0,0.0,0.0,0.0,0.0,0.0,390935.0,112253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.1,27.9887,0.0492,1433.33,1344000.0,0.1903,15955.0,58.66,0.89,-51.7599,-56.8535,0.0003715,2.655e-09,30610.0,5.01324e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.33,20.0543,0.1496,1606.45,7822000.0,0.1154,23800.0,78.67,9.56,-51.8531,86.5496,0.000504,3.641e-09,5530.0,139.572,212580.0,103956.0,56810.4,29485.4,27674.8,21059.7,14368.9,11634.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.22,22.3867,0.311,1290.23,2284000.0,0.1859,16239.0,43.9,252.24,59.7423,85.7947,0.002215,5.719e-10,20350.0,2.01653e-05,26134.1,4642.36,0.0,0.0,0.0,0.0,0.0,0.0,851.571,28.6451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.11,24.3562,0.0392,1911.05,1260000.0,0.2578,16310.0,53.56,272.91,-33.4708,52.0,0.00132,4.651e-10,15970.0,0.00016851,42091.8,25127.2,9203.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.81,20.6338,0.0885,2640.57,1253000.0,0.214,22684.0,15.85,244.16,-5.36739,155.936,0.01435,4.602e-10,11090.0,0.366818,340904.0,136985.0,76479.1,38836.0,176611.0,136075.0,95899.7,80005.2,370916.0,161946.0,0.0,0.0,280237.0,171645.0,2310.17,1.29581,0.0,0.0,0.0
12.53,27.8683,0.0797,2416.76,145900.0,0.2225,26047.0,41.36,255.25,-26.1153,70.386,0.0003656,4.507e-09,36980.0,1.21274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.64,21.2976,0.2088,2206.2,1674000.0,0.2813,16190.0,71.37,138.24,16.6564,135.206,0.00165,4.237e-08,15430.0,4.08579e-07,82991.2,65346.4,38073.2,13412.9,6593.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.97,23.2822,0.0522,2553.51,1278000.0,0.1093,14857.0,26.77,111.15,20.0701,26.9649,0.02513,1.449e-09,15850.0,0.000965064,64244.2,47843.1,25586.5,3769.65,46516.3,34442.3,21622.3,15871.4,14351.7,8338.71,2381.92,45.5925,7959.35,4310.9,1659.61,870.282,0.0,0.0,0.0
12.73,26.5781,0.2537,1918.24,844800.0,0.1969,23847.0,34.96,276.22,-51.1452,126.737,0.008269,8.195e-09,37940.0,3.4331e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.65,26.1955,0.4311,2535.33,655500.0,0.1999,13906.0,46.61,69.84,23.6144,-31.8154,0.001037,1.57e-09,32420.0,5.26496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.51,22.2929,0.024,1814.29,1245000.0,0.2942,33164.0,12.83,336.63,19.0416,17.0388,0.001159,1.828e-09,18330.0,0.00444028,391783.0,149874.0,84818.5,42439.5,47919.1,35083.0,21152.1,14573.7,337006.0,32556.5,9736.36,1847.86,2517.84,1144.16,351.928,167.827,0.0,0.0,0.0
6.41,28.3649,0.1928,2471.54,2280000.0,0.2591,26725.0,24.29,207.85,-65.8519,-178.481,0.01515,7.927e-09,36970.0,2.60277e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.82,29.6143,0.0741,3256.64,384000.0,0.13,15249.0,36.77,160.58,45.9324,-79.5846,0.0003349,6.268e-09,39020.0,3.16944e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.17,22.7269,0.0896,2663.06,1058000.0,0.1005,17270.0,62.14,329.77,-61.4941,33.4503,0.01555,4.943e-09,12000.0,0.00071293,107677.0,59955.0,35323.6,13413.1,42137.9,31601.0,20671.5,15997.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.62,29.8704,0.151,2273.66,138800.0,0.1744,16221.0,79.82,308.7,-4.4148,-75.4395,0.0003635,7.886e-09,43790.0,1.04053e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.59,23.0896,0.0373,2679.57,142300.0,0.2966,24044.0,85.11,276.02,-27.8645,-149.141,0.0003958,6.809e-09,11380.0,0.000338419,210590.0,116604.0,69472.5,28337.5,6223.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411.8,21.7838,0.0201,1614.73,1068000.0,0.139,19280.0,52.36,259.28,17.8203,21.0239,0.0003531,1.168e-09,3950.0,439.03,184627.0,98609.9,54998.3,28664.7,25468.4,19488.0,13494.0,11080.7,128021.0,32015.1,8081.28,2176.39,1721.57,1002.54,482.344,323.398,0.0,0.0,0.0
